Org Code,SCHOOL,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL,Source,Year
02170010,North Reading - J Turner Hood,2,36,62,57,69,63,72,0,0,0,0,0,0,0,0,361,student_enrollment_2012,2012
02170005,North Reading - L D Batchelder,0,71,87,78,88,94,82,0,0,0,0,0,0,0,0,500,student_enrollment_2012,2012
02170505,North Reading - North Reading High,0,0,0,0,0,0,0,0,0,0,173,190,167,175,0,705,student_enrollment_2012,2012
02170305,North Reading - North Reading Middle,0,0,0,0,0,0,0,237,205,221,0,0,0,0,0,663,student_enrollment_2012,2012
08540605,North Shore Regional Vocational Technical - North Shore Regional Vocational,0,0,0,0,0,0,0,0,0,0,125,118,124,100,0,467,student_enrollment_2012,2012
02100005,Northampton - Bridge Street,56,41,43,46,40,38,49,0,0,0,0,0,0,0,0,313,student_enrollment_2012,2012
02100020,Northampton - Jackson Street,0,44,52,58,54,34,54,0,0,0,0,0,0,0,0,296,student_enrollment_2012,2012
02100410,Northampton - John F Kennedy Middle School,0,0,0,0,0,0,0,205,216,220,0,0,0,0,0,641,student_enrollment_2012,2012
02100025,Northampton - Leeds,0,48,63,61,56,62,46,0,0,0,0,0,0,0,0,336,student_enrollment_2012,2012
02100505,Northampton - Northampton High,0,0,0,0,0,0,0,0,0,0,246,216,220,199,0,881,student_enrollment_2012,2012
02100029,Northampton - R. K. Finn Ryan Road,0,30,45,39,37,44,42,0,0,0,0,0,0,0,0,237,student_enrollment_2012,2012
04060705,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,0,0,0,0,0,0,0,0,0,0,103,111,105,115,0,434,student_enrollment_2012,2012
07300505,Northboro-Southboro - Algonquin Regional High,0,0,0,0,0,0,0,0,0,0,348,382,367,343,6,1446,student_enrollment_2012,2012
02130015,Northborough - Fannie E Proctor,0,39,49,51,57,46,53,0,0,0,0,0,0,0,0,295,student_enrollment_2012,2012
02130003,Northborough - Lincoln Street,0,44,46,50,59,49,59,0,0,0,0,0,0,0,0,307,student_enrollment_2012,2012
02130014,Northborough - Marguerite E Peaslee,0,72,51,42,49,57,52,0,0,0,0,0,0,0,0,323,student_enrollment_2012,2012
02130020,Northborough - Marion E Zeh,29,44,50,54,65,56,48,0,0,0,0,0,0,0,0,346,student_enrollment_2012,2012
02130305,Northborough - Robert E. Melican Middle School,0,0,0,0,0,0,0,194,238,223,0,0,0,0,0,655,student_enrollment_2012,2012
02140005,Northbridge - Northbridge Elementary,121,216,197,0,0,0,0,0,0,0,0,0,0,0,0,534,student_enrollment_2012,2012
02140505,Northbridge - Northbridge High,0,0,0,0,0,0,0,0,0,0,182,180,170,138,3,673,student_enrollment_2012,2012
02140305,Northbridge - Northbridge Middle,0,0,0,0,0,0,191,214,178,199,0,0,0,0,0,782,student_enrollment_2012,2012
02140001,Northbridge - W Edward Balmer,0,0,0,237,197,195,0,0,0,0,0,0,0,0,0,629,student_enrollment_2012,2012
08530605,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,0,0,0,0,0,0,0,0,0,0,330,322,306,293,0,1251,student_enrollment_2012,2012
08510605,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,0,0,0,0,0,0,0,0,0,0,128,124,112,106,0,470,student_enrollment_2012,2012
02180060,Norton - Henri A. Yelle,0,0,0,0,0,202,211,0,0,0,0,0,0,0,0,413,student_enrollment_2012,2012
02180015,Norton - J C Solmonese,0,111,125,122,140,0,0,0,0,0,0,0,0,0,0,498,student_enrollment_2012,2012
02180010,Norton - L G Nourse Elementary,88,70,74,64,67,0,0,0,0,0,0,0,0,0,0,363,student_enrollment_2012,2012
02180505,Norton - Norton High,0,0,0,0,0,0,0,0,0,0,166,201,172,186,0,725,student_enrollment_2012,2012
02180305,Norton - Norton Middle,0,0,0,0,0,0,0,208,232,231,0,0,0,0,0,671,student_enrollment_2012,2012
02190005,Norwell - Grace Farrar Cole,19,63,67,69,75,108,96,0,0,0,0,0,0,0,0,497,student_enrollment_2012,2012
02190505,Norwell - Norwell High,0,0,0,0,0,0,0,0,0,0,180,158,184,145,0,667,student_enrollment_2012,2012
02190405,Norwell - Norwell Middle School,0,0,0,0,0,0,0,188,209,193,0,0,0,0,0,590,student_enrollment_2012,2012
02190020,Norwell - William G Vinal,22,69,89,104,89,104,105,0,0,0,0,0,0,0,0,582,student_enrollment_2012,2012
02200005,Norwood - Balch,0,0,47,54,52,46,53,0,0,0,0,0,0,0,0,252,student_enrollment_2012,2012
02200025,Norwood - Charles J Prescott,0,1,56,46,42,52,41,0,0,0,0,0,0,0,0,238,student_enrollment_2012,2012
02200010,Norwood - Cornelius M Callahan,0,0,60,51,32,51,36,0,0,0,0,0,0,0,0,230,student_enrollment_2012,2012
02200305,Norwood - Dr. Philip O. Coakley Middle School,0,0,0,0,0,0,0,254,237,257,0,0,0,0,0,748,student_enrollment_2012,2012
02200015,Norwood - F A Cleveland,0,0,87,67,74,66,48,0,0,0,0,0,0,0,0,342,student_enrollment_2012,2012
02200075,Norwood - George F. Willett,93,278,0,0,0,0,0,0,0,0,0,0,0,0,0,371,student_enrollment_2012,2012
02200020,Norwood - John P Oldham,0,0,45,46,52,48,44,0,0,0,0,0,0,0,0,235,student_enrollment_2012,2012
02200505,Norwood - Norwood High,0,0,0,0,0,0,0,0,0,0,284,254,292,226,4,1060,student_enrollment_2012,2012
02210005,Oak Bluffs - Oak Bluffs Elementary,5,45,42,29,53,43,31,34,60,45,0,0,0,0,0,387,student_enrollment_2012,2012
08550605,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,0,0,0,0,0,0,0,0,0,0,160,145,138,129,0,572,student_enrollment_2012,2012
07400505,Old Rochester - Old Rochester Regional High,0,0,0,0,0,0,0,0,0,0,178,163,167,185,0,693,student_enrollment_2012,2012
07400405,Old Rochester - Old Rochester Regional Jr High,0,0,0,0,0,0,0,0,232,226,0,0,0,0,0,458,student_enrollment_2012,2012
02230003,Orange - Butterfield,0,0,0,0,0,0,109,111,0,0,0,0,0,0,0,220,student_enrollment_2012,2012
02230010,Orange - Dexter Park,79,0,0,0,93,94,0,0,0,0,0,0,0,0,0,266,student_enrollment_2012,2012
02230015,Orange - Fisher Hill,0,68,80,101,0,0,0,0,0,0,0,0,0,0,0,249,student_enrollment_2012,2012
02240005,Orleans - Orleans Elementary,20,30,31,38,22,34,33,0,0,0,0,0,0,0,0,208,student_enrollment_2012,2012
02260010,Oxford - Alfred M Chaffee,0,151,150,150,0,0,0,0,0,0,0,0,0,0,0,451,student_enrollment_2012,2012
02260005,Oxford - Clara Barton,64,0,0,0,153,152,0,0,0,0,0,0,0,0,0,369,student_enrollment_2012,2012
02260505,Oxford - Oxford High,0,0,0,0,0,0,0,0,0,0,136,125,132,143,0,536,student_enrollment_2012,2012
02260405,Oxford - Oxford Middle,0,0,0,0,0,0,169,165,146,172,0,0,0,0,0,652,student_enrollment_2012,2012
02270305,Palmer - Converse Middle,0,0,0,0,0,0,132,124,125,0,0,0,0,0,0,381,student_enrollment_2012,2012
02270008,Palmer - Old Mill Pond,27,114,122,120,140,131,0,0,0,0,0,0,0,0,0,654,student_enrollment_2012,2012
02270505,Palmer - Palmer High,0,0,0,0,0,0,0,0,0,141,94,103,106,103,0,547,student_enrollment_2012,2012
08600605,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,0,0,0,0,0,0,0,0,0,0,181,165,161,143,8,658,student_enrollment_2012,2012
02290005,Peabody - Captain Samuel Brown,0,66,69,54,68,52,50,0,0,0,0,0,0,0,0,359,student_enrollment_2012,2012
02290015,Peabody - Center,0,66,61,66,54,48,68,0,0,0,0,0,0,0,0,363,student_enrollment_2012,2012
02290305,Peabody - J Henry Higgins Middle,0,0,0,0,0,0,0,421,470,469,0,0,0,0,0,1360,student_enrollment_2012,2012
02290007,Peabody - John E Burke,0,56,52,49,59,46,69,0,0,0,0,0,0,0,0,331,student_enrollment_2012,2012
02290016,Peabody - John E. McCarthy,87,36,43,33,40,32,42,0,0,0,0,0,0,0,0,313,student_enrollment_2012,2012
02290510,Peabody - Peabody Veterans Memorial High,0,0,0,0,0,0,0,0,0,0,446,487,451,445,7,1836,student_enrollment_2012,2012
02290035,Peabody - South Memorial,75,58,67,57,56,50,46,0,0,0,0,0,0,0,0,409,student_enrollment_2012,2012
02290010,Peabody - Thomas Carroll,0,87,94,75,85,91,81,0,0,0,0,0,0,0,0,513,student_enrollment_2012,2012
02290045,Peabody - West Memorial,0,29,39,45,36,51,36,0,0,0,0,0,0,0,0,236,student_enrollment_2012,2012
02290027,Peabody - William A Welch Sr,43,50,53,54,46,40,38,0,0,0,0,0,0,0,0,324,student_enrollment_2012,2012
02300005,Pelham - Pelham Elementary,0,15,17,17,16,19,20,19,0,0,0,0,0,0,0,123,student_enrollment_2012,2012
02310003,Pembroke - Bryantville Elementary,0,86,82,90,100,87,112,115,0,0,0,0,0,0,0,672,student_enrollment_2012,2012
02310010,Pembroke - Hobomock Elementary,0,51,77,67,64,60,77,94,0,0,0,0,0,0,0,490,student_enrollment_2012,2012
02310015,Pembroke - North Pembroke Elementary,52,82,82,95,92,94,86,111,0,0,0,0,0,0,0,694,student_enrollment_2012,2012
02310305,Pembroke - Pembroke Community Middle School,0,0,0,0,0,0,0,0,273,260,0,0,0,0,0,533,student_enrollment_2012,2012
02310505,Pembroke - Pembroke High School,0,0,0,0,0,0,0,0,0,0,253,250,213,221,2,939,student_enrollment_2012,2012
07450020,Pentucket - Dr Frederick N Sweetsir,31,71,58,79,0,0,0,0,0,0,0,0,0,0,0,239,student_enrollment_2012,2012
07450015,Pentucket - Dr John C Page School,23,51,66,56,84,64,59,61,0,0,0,0,0,0,0,464,student_enrollment_2012,2012
07450005,Pentucket - Elmer S Bagnall,31,69,80,91,81,88,95,97,0,0,0,0,0,0,0,632,student_enrollment_2012,2012
07450010,Pentucket - Helen R Donaghue School,0,0,0,0,91,107,83,103,0,0,0,0,0,0,0,384,student_enrollment_2012,2012
07450405,Pentucket - Pentucket Regional Middle,0,0,0,0,0,0,0,0,266,258,0,0,0,0,0,524,student_enrollment_2012,2012
07450505,Pentucket - Pentucket Regional Sr High,0,0,0,0,0,0,0,0,0,0,221,189,190,187,2,789,student_enrollment_2012,2012
02340005,Petersham - Petersham Center,0,18,18,17,16,17,14,15,0,0,0,0,0,0,0,115,student_enrollment_2012,2012
04930505,Phoenix Charter Academy (District) - Phoenix Charter Academy,0,0,0,0,0,0,0,0,0,0,75,44,39,23,0,181,student_enrollment_2012,2012
04940205,Pioneer Charter School of Science (District) - Pioneer Charter School of Science,0,0,0,0,0,0,0,0,47,72,65,54,49,34,0,321,student_enrollment_2012,2012
07500006,Pioneer Valley - Bernardston Elementary,14,24,22,23,40,26,30,39,0,0,0,0,0,0,0,218,student_enrollment_2012,2012
07500008,Pioneer Valley - Northfield Elementary,25,24,38,31,30,37,29,39,0,0,0,0,0,0,0,253,student_enrollment_2012,2012
07500007,Pioneer Valley - Pearl E Rhodes Elementary,4,4,6,6,6,7,9,8,0,0,0,0,0,0,0,50,student_enrollment_2012,2012
07500505,Pioneer Valley - Pioneer Valley Regional,0,0,0,0,0,0,0,0,105,106,98,83,83,79,0,554,student_enrollment_2012,2012
07500009,Pioneer Valley - Warwick Community School,4,8,6,1,10,9,5,8,0,0,0,0,0,0,0,51,student_enrollment_2012,2012
04970205,Pioneer Valley Chinese Immersion Charter(District) - Pioneer Valley Chinese Immersion Charter School,0,44,44,47,41,19,13,15,11,7,0,0,0,0,0,241,student_enrollment_2012,2012
04790505,Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,0,0,0,0,0,0,0,0,68,68,62,65,65,69,0,397,student_enrollment_2012,2012
02360010,Pittsfield - Allendale,0,64,58,50,52,57,41,0,0,0,0,0,0,0,0,322,student_enrollment_2012,2012
02360065,Pittsfield - Crosby,67,63,53,50,62,53,56,0,0,0,0,0,0,0,0,404,student_enrollment_2012,2012
02360035,Pittsfield - Egremont,0,88,84,86,94,77,73,0,0,0,0,0,0,0,0,502,student_enrollment_2012,2012
02360305,Pittsfield - John T Reid Middle,0,0,0,0,0,0,0,190,222,182,0,0,0,0,0,594,student_enrollment_2012,2012
02360055,Pittsfield - Morningside Community School,45,71,65,66,72,52,63,0,0,0,0,0,0,0,0,434,student_enrollment_2012,2012
02360505,Pittsfield - Pittsfield High,0,0,0,0,0,0,0,0,0,0,249,244,224,223,0,940,student_enrollment_2012,2012
02360045,Pittsfield - Robert T. Capeless Elementary School,19,44,38,45,36,44,35,0,0,0,0,0,0,0,0,261,student_enrollment_2012,2012
02360105,Pittsfield - Silvio O Conte Community,49,69,67,63,63,53,42,0,0,0,0,0,0,0,0,406,student_enrollment_2012,2012
02360090,Pittsfield - Stearns,0,43,45,37,38,39,46,0,0,0,0,0,0,0,0,248,student_enrollment_2012,2012
02360510,Pittsfield - Taconic High,0,0,0,0,0,0,0,0,0,0,232,278,186,220,0,916,student_enrollment_2012,2012
02360310,Pittsfield - Theodore Herberg Middle,0,0,0,0,0,0,0,192,203,212,0,0,0,0,0,607,student_enrollment_2012,2012
02360100,Pittsfield - Williams,0,59,59,66,56,52,55,0,0,0,0,0,0,0,0,347,student_enrollment_2012,2012
02380010,Plainville - Anna Ware Jackson,69,121,98,116,88,0,0,0,0,0,0,0,0,0,0,492,student_enrollment_2012,2012
02380005,Plainville - Beatrice H Wood Elementary,0,0,0,0,0,112,109,116,0,0,0,0,0,0,0,337,student_enrollment_2012,2012
02390005,Plymouth - Cold Spring,0,48,38,42,42,30,28,0,0,0,0,0,0,0,0,228,student_enrollment_2012,2012
02390011,Plymouth - Federal Furnace School,0,68,87,67,55,71,65,0,0,0,0,0,0,0,0,413,student_enrollment_2012,2012
02390010,Plymouth - Hedge,0,52,24,31,31,32,27,0,0,0,0,0,0,0,0,197,student_enrollment_2012,2012
02390012,Plymouth - Indian Brook,0,114,112,117,131,142,107,0,0,0,0,0,0,0,0,723,student_enrollment_2012,2012
02390015,Plymouth - Manomet Elementary,0,62,63,50,53,59,52,0,0,0,0,0,0,0,0,339,student_enrollment_2012,2012
02390003,Plymouth - Mount Pleasant,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,student_enrollment_2012,2012
02390030,Plymouth - Nathaniel Morton Elementary,0,83,98,97,92,122,98,0,0,0,0,0,0,0,0,590,student_enrollment_2012,2012
02390405,Plymouth - Plymouth Commun Intermediate,0,0,0,0,0,0,0,365,375,419,0,0,0,0,0,1159,student_enrollment_2012,2012
02390505,Plymouth - Plymouth North High,0,0,0,0,0,0,0,0,0,0,290,257,255,208,11,1021,student_enrollment_2012,2012
02390515,Plymouth - Plymouth South High,0,0,0,0,0,0,0,0,0,0,359,348,376,298,0,1381,student_enrollment_2012,2012
02390305,Plymouth - Plymouth South Middle,0,0,0,0,0,0,126,175,183,195,0,0,0,0,0,679,student_enrollment_2012,2012
02390046,Plymouth - South Elementary,40,117,141,119,153,132,0,0,0,0,0,0,0,0,0,702,student_enrollment_2012,2012
02390047,Plymouth - West Elementary,0,62,58,79,85,73,65,0,0,0,0,0,0,0,0,422,student_enrollment_2012,2012
02400010,Plympton - Dennett Elementary,0,34,25,37,31,36,34,33,0,0,0,0,0,0,0,230,student_enrollment_2012,2012
04870550,Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,0,88,89,89,92,97,98,96,96,98,106,81,55,58,0,1143,student_enrollment_2012,2012
02420020,Provincetown - Provincetown Schools,20,8,10,7,11,8,11,4,3,0,0,0,10,5,0,97,student_enrollment_2012,2012
07530005,Quabbin - Hardwick Elementary,0,33,38,34,35,39,37,33,0,0,0,0,0,0,0,249,student_enrollment_2012,2012
07530010,Quabbin - Hubbardston Center,0,43,46,42,57,55,61,62,0,0,0,0,0,0,0,366,student_enrollment_2012,2012
07530020,Quabbin - New Braintree Grade,87,30,37,0,0,0,0,0,0,0,0,0,0,0,0,154,student_enrollment_2012,2012
07530025,Quabbin - Oakham Center,0,0,0,42,40,49,39,48,0,0,0,0,0,0,0,218,student_enrollment_2012,2012
07530505,Quabbin - Quabbin Regional High School,0,0,0,0,0,0,0,0,0,0,208,204,199,222,0,833,student_enrollment_2012,2012
07530405,Quabbin - Quabbin Regional Middle School,0,0,0,0,0,0,0,0,214,244,0,0,0,0,0,458,student_enrollment_2012,2012
07530030,Quabbin - Ruggles Lane,0,64,58,62,59,66,54,76,0,0,0,0,0,0,0,439,student_enrollment_2012,2012
07780505,Quaboag Regional - Quaboag Regional High,0,0,0,0,0,0,0,0,107,102,94,92,94,72,0,561,student_enrollment_2012,2012
07780005,Quaboag Regional - Warren Elementary,33,55,64,58,69,61,79,74,0,0,0,0,0,0,0,493,student_enrollment_2012,2012
07780010,Quaboag Regional - West Brookfield Elementary,32,35,45,40,50,34,45,47,0,0,0,0,0,0,0,328,student_enrollment_2012,2012
02430040,Quincy - Atherton Hough,0,46,53,35,60,49,48,0,0,0,0,0,0,0,0,291,student_enrollment_2012,2012
02430305,Quincy - Atlantic Middle,0,0,0,0,0,0,0,148,155,155,0,0,0,0,0,458,student_enrollment_2012,2012
02430020,Quincy - Beechwood Knoll Elementary,0,66,59,67,49,59,73,0,0,0,0,0,0,0,0,373,student_enrollment_2012,2012
02430310,Quincy - Broad Meadows Middle,0,0,0,0,0,0,0,117,81,109,0,0,0,0,0,307,student_enrollment_2012,2012
02430315,Quincy - Central Middle,0,0,0,0,0,0,0,200,191,194,0,0,0,0,0,585,student_enrollment_2012,2012
02430025,Quincy - Charles A Bernazzani Elementary,0,59,47,61,64,50,62,0,0,0,0,0,0,0,0,343,student_enrollment_2012,2012
02430055,Quincy - Clifford H Marshall Elementary,0,127,116,109,122,89,0,0,0,0,0,0,0,0,0,563,student_enrollment_2012,2012
02430075,Quincy - Francis W Parker,0,51,49,44,57,46,64,0,0,0,0,0,0,0,0,311,student_enrollment_2012,2012
02430035,Quincy - Lincoln-Hancock Community School,140,115,97,103,70,96,0,0,0,0,0,0,0,0,0,621,student_enrollment_2012,2012
02430060,Quincy - Merrymount,0,73,65,78,60,40,54,0,0,0,0,0,0,0,0,370,student_enrollment_2012,2012
02430065,Quincy - Montclair,0,69,72,56,67,46,71,0,0,0,0,0,0,0,0,381,student_enrollment_2012,2012
02430510,Quincy - North Quincy High,0,0,0,0,0,0,0,0,0,0,308,263,342,361,1,1275,student_enrollment_2012,2012
02430325,Quincy - Point Webster Middle,0,0,0,0,0,0,105,89,96,98,0,0,0,0,0,388,student_enrollment_2012,2012
02430505,Quincy - Quincy High,0,0,0,0,0,0,0,0,0,0,388,428,417,288,0,1521,student_enrollment_2012,2012
02430320,Quincy - Reay E Sterling Middle,0,0,0,0,0,0,82,93,92,88,0,0,0,0,0,355,student_enrollment_2012,2012
02430090,Quincy - Snug Harbor Community School,127,53,57,48,47,44,39,0,0,0,0,0,0,0,0,415,student_enrollment_2012,2012
02430095,Quincy - Squantum,0,79,63,71,47,47,57,0,0,0,0,0,0,0,0,364,student_enrollment_2012,2012
02430110,Quincy - Wollaston School,0,49,68,57,51,46,44,0,0,0,0,0,0,0,0,315,student_enrollment_2012,2012
07550515,Ralph C Mahar - Pathways Early College Innovation School,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,34,student_enrollment_2012,2012
07550505,Ralph C Mahar - Ralph C Mahar Regional,0,0,0,0,0,0,0,0,125,155,139,126,99,96,2,742,student_enrollment_2012,2012
07550525,Ralph C Mahar - The Gateway to College,0,0,0,0,0,0,0,0,0,0,11,0,32,16,0,59,student_enrollment_2012,2012
02440020,Randolph - Elizabeth G Lyons Elementary,0,42,41,50,70,54,47,0,0,0,0,0,0,0,0,304,student_enrollment_2012,2012
02440018,Randolph - J F Kennedy Elementary,67,41,52,52,47,63,47,0,0,0,0,0,0,0,0,369,student_enrollment_2012,2012
02440015,Randolph - Margaret L Donovan,0,70,59,65,71,76,68,0,0,0,0,0,0,0,0,409,student_enrollment_2012,2012
02440040,Randolph - Martin E Young Elementary,0,56,53,42,65,53,60,0,0,0,0,0,0,0,0,329,student_enrollment_2012,2012
02440410,Randolph - Randolph Community Middle,0,0,0,0,0,0,0,263,249,251,0,0,0,0,0,763,student_enrollment_2012,2012
02440505,Randolph - Randolph High,0,0,0,0,0,0,0,0,0,0,196,215,152,202,8,773,student_enrollment_2012,2012
02460002,Reading - Alice M Barrows,0,54,66,61,71,71,66,0,0,0,0,0,0,0,0,389,student_enrollment_2012,2012
02460305,Reading - Arthur W Coolidge Middle,0,0,0,0,0,0,0,141,163,162,0,0,0,0,0,466,student_enrollment_2012,2012
02460005,Reading - Birch Meadow,0,65,67,63,66,79,72,0,0,0,0,0,0,0,0,412,student_enrollment_2012,2012
02460017,Reading - J Warren Killam,0,61,86,63,84,69,88,0,0,0,0,0,0,0,0,451,student_enrollment_2012,2012
02460010,Reading - Joshua Eaton,0,77,84,66,70,70,79,0,0,0,0,0,0,0,0,446,student_enrollment_2012,2012
02460505,Reading - Reading Memorial High,100,0,0,0,0,0,0,0,0,0,312,327,326,297,0,1362,student_enrollment_2012,2012
02460310,Reading - Walter S Parker Middle,0,0,0,0,0,0,0,170,227,187,0,0,0,0,0,584,student_enrollment_2012,2012
02460020,Reading - Wood End Elementary School,0,62,59,62,65,58,61,0,0,0,0,0,0,0,0,367,student_enrollment_2012,2012
02480003,Revere - A. C. Whelan Elementary School,0,100,125,117,142,138,124,0,0,0,0,0,0,0,0,746,student_enrollment_2012,2012
02480025,Revere - Abraham Lincoln,60,76,93,101,107,89,77,0,0,0,0,0,0,0,0,603,student_enrollment_2012,2012
02480013,Revere - Beachmont Veterans Memorial School,32,58,55,54,48,58,40,0,0,0,0,0,0,0,0,345,student_enrollment_2012,2012
02480056,Revere - Garfield Elementary School,81,118,120,125,113,111,122,0,0,0,0,0,0,0,0,790,student_enrollment_2012,2012
02480057,Revere - Garfield Middle School,0,0,0,0,0,0,0,157,162,142,0,0,0,0,0,461,student_enrollment_2012,2012
02480050,Revere - Paul Revere,0,65,79,55,78,61,72,0,0,0,0,0,0,0,0,410,student_enrollment_2012,2012
02480505,Revere - Revere High,0,0,0,0,0,0,0,0,0,0,397,370,406,339,18,1530,student_enrollment_2012,2012
02480014,Revere - Rumney Marsh Academy,0,0,0,0,0,0,0,187,168,168,0,0,0,0,0,523,student_enrollment_2012,2012
02480520,Revere - Seacoast School,0,0,0,0,0,0,0,0,0,0,59,52,19,11,0,141,student_enrollment_2012,2012
02480305,Revere - Susan B. Anthony Middle School,0,0,0,0,0,0,0,171,171,145,0,0,0,0,0,487,student_enrollment_2012,2012
02480035,Revere - William McKinley,0,76,82,78,77,70,100,0,0,0,0,0,0,0,0,483,student_enrollment_2012,2012
02490005,Richmond - Richmond Consolidated,16,20,12,16,19,23,16,11,25,23,0,0,0,0,0,181,student_enrollment_2012,2012
04830305,Rising Tide Charter Public (District) - Rising Tide Charter Public School,0,0,0,0,0,0,85,84,85,84,47,0,0,0,0,385,student_enrollment_2012,2012
04820050,River Valley Charter (District) - River Valley Charter School,0,33,33,33,33,33,33,32,33,25,0,0,0,0,0,288,student_enrollment_2012,2012
02500005,Rochester - Rochester Memorial,25,58,53,71,79,76,93,81,0,0,0,0,0,0,0,536,student_enrollment_2012,2012
02510060,Rockland - Jefferson Elementary School,84,71,38,32,42,40,37,0,0,0,0,0,0,0,0,344,student_enrollment_2012,2012
02510305,Rockland - John W Rogers Middle,0,0,0,0,0,0,0,196,180,175,0,0,0,0,0,551,student_enrollment_2012,2012
02510020,Rockland - Memorial Park,0,0,58,56,52,51,58,0,0,0,0,0,0,0,0,275,student_enrollment_2012,2012
02510025,Rockland - R Stewart Esten,0,68,73,84,64,96,71,0,0,0,0,0,0,0,0,456,student_enrollment_2012,2012
02510505,Rockland - Rockland Senior High,0,0,0,0,0,0,0,0,0,0,147,141,141,152,5,586,student_enrollment_2012,2012
02520005,Rockport - Rockport Elementary,9,60,59,64,66,77,64,0,0,0,0,0,0,0,0,399,student_enrollment_2012,2012
02520510,Rockport - Rockport High,0,0,0,0,0,0,0,0,0,0,78,73,72,70,0,293,student_enrollment_2012,2012
02520305,Rockport - Rockport Middle,0,0,0,0,0,0,0,68,82,82,0,0,0,0,0,232,student_enrollment_2012,2012
02530005,Rowe - Rowe Elementary,8,7,7,9,13,7,10,8,0,0,0,0,0,0,0,69,student_enrollment_2012,2012
04840505,Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,0,0,0,0,0,0,0,81,88,75,0,0,0,0,0,244,student_enrollment_2012,2012
04410505,Sabis International Charter (District) - Sabis International Charter School,0,100,81,120,128,126,160,132,133,128,131,115,105,115,0,1574,student_enrollment_2012,2012
02580003,Salem - Bates,0,53,51,54,55,78,54,0,0,0,0,0,0,0,0,345,student_enrollment_2012,2012
02580005,Salem - Bentley,0,66,53,59,53,58,56,0,0,0,0,0,0,0,0,345,student_enrollment_2012,2012
02580015,Salem - Carlton,0,36,44,26,49,48,29,0,0,0,0,0,0,0,0,232,student_enrollment_2012,2012
02580305,Salem - Collins Middle,0,0,0,0,0,0,0,211,191,243,0,0,0,0,0,645,student_enrollment_2012,2012
02580030,Salem - Horace Mann Laboratory,0,52,56,54,58,50,52,0,0,0,0,0,0,0,0,322,student_enrollment_2012,2012
02580025,Salem - Nathaniel Bowditch,0,49,61,54,56,60,64,57,51,50,0,0,0,0,0,502,student_enrollment_2012,2012
02580001,Salem - Salem Early Childhood,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,student_enrollment_2012,2012
02580505,Salem - Salem High,0,0,0,0,0,0,0,0,0,0,370,325,275,253,9,1232,student_enrollment_2012,2012
02580050,Salem - Saltonstall School,0,35,39,42,41,47,42,46,38,28,0,0,0,0,0,358,student_enrollment_2012,2012
02580070,Salem - Witchcraft Heights,0,79,95,71,79,74,71,0,0,0,0,0,0,0,0,469,student_enrollment_2012,2012
04850485,Salem Academy Charter (District) - Salem Academy Charter School,0,0,0,0,0,0,0,55,56,54,50,42,22,29,0,308,student_enrollment_2012,2012
04670505,Salem Community Charter School (District) - Salem Community Charter School,0,0,0,0,0,0,0,0,0,0,3,10,20,13,0,46,student_enrollment_2012,2012
02610010,Sandwich - Forestdale,0,75,74,67,83,82,91,87,99,82,0,0,0,0,0,740,student_enrollment_2012,2012
02610005,Sandwich - Henry T Wing,59,72,85,75,73,94,100,87,92,90,0,0,0,0,0,827,student_enrollment_2012,2012
02610025,Sandwich - Oak Ridge,0,65,86,80,79,98,72,93,83,95,0,0,0,0,0,751,student_enrollment_2012,2012
02610505,Sandwich - Sandwich High,0,0,0,0,0,0,0,0,0,0,230,208,280,260,0,978,student_enrollment_2012,2012
02620001,Saugus - Ballard School,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,student_enrollment_2012,2012
02620305,Saugus - Belmonte Saugus Middle,0,0,0,0,0,0,0,209,242,229,0,0,0,0,0,680,student_enrollment_2012,2012
02620067,Saugus - Douglas Waybright,0,31,39,41,41,34,48,0,0,0,0,0,0,0,0,234,student_enrollment_2012,2012
02620040,Saugus - Lynnhurst,0,32,49,45,44,63,46,0,0,0,0,0,0,0,0,279,student_enrollment_2012,2012
02620050,Saugus - Oaklandvale,0,28,37,50,38,41,43,0,0,0,0,0,0,0,0,237,student_enrollment_2012,2012
02620505,Saugus - Saugus High,0,0,0,0,0,0,0,0,0,0,182,175,186,164,2,709,student_enrollment_2012,2012
02620065,Saugus - Veterans Memorial,16,88,94,104,101,90,109,0,0,0,0,0,0,0,0,602,student_enrollment_2012,2012
02630010,Savoy - Savoy Elementary,10,2,5,6,2,11,4,0,0,0,0,0,0,0,0,40,student_enrollment_2012,2012
02640007,Scituate - Cushing Elementary,0,58,46,62,71,60,61,64,0,0,0,0,0,0,0,422,student_enrollment_2012,2012
