Org Code,Attendance Rate,Average # of days absent,Absent 10 or more days,Chronically Absent (10% or more),Year,Retention Rate
00440078,95.1,8.3,32.3,15.9,2014,0.2
02010505,89.9,16.1,58.5,39.0,2014,13.4
03100025,92.9,10.7,43.9,23.6,2014,0.0
07530005,95.6,7.8,28.9,7.9,2014,0.0
00770003,94.4,9.6,42.9,14.3,2014,0.0
03210505,96.1,6.9,21.9,5.7,2014,0.3
08250605,96.6,5.9,18.9,6.6,2014,0.8
00820006,95.5,7.9,30.3,6.1,2014,0.0
00350153,93.2,11.5,46.6,21.3,2014,2.6
03480050,95.0,8.2,33.6,9.3,2014,1.8
03480052,95.7,6.9,22.3,9.1,2014,2.1
02010405,92.8,12.2,44.4,24.7,2014,1.3
07350515,0.0,0.0,0.0,0.0,2014,0.0
08710605,97.0,5.2,16.3,4.6,2014,0.3
06450015,95.1,6.6,24.4,15.9,2014,1.4
02070320,96.2,6.8,23.5,6.0,2014,0.0
03480503,91.7,13.9,47.7,27.0,2014,3.5
02200010,96.1,6.9,25.5,9.6,2014,0.4
01640020,96.8,5.7,16.7,1.7,2014,0.6
00490035,94.6,9.3,34.1,13.1,2014,0.4
01000006,95.4,7.8,28.8,8.8,2014,0.5
06650001,95.7,7.5,28.2,8.4,2014,0.4
07670010,96.5,5.9,18.0,5.7,2014,5.2
00710032,96.6,5.9,19.4,2.1,2014,0.0
02190005,96.3,6.3,18.7,3.6,2014,0.0
03480285,96.4,6.5,23.8,5.5,2014,0.0
00090505,95.8,7.4,23.8,8.8,2014,1.1
02640505,94.8,9.2,29.2,11.4,2014,0.8
06650015,96.5,6.3,20.5,5.3,2014,0.0
00850005,94.6,8.9,41.3,14.8,2014,0.0
00100005,96.3,6.7,21.2,5.1,2014,0.0
01600020,94.8,8.8,32.4,14.7,2014,0.5
02130014,96.6,5.9,16.6,6.1,2014,0.8
01770305,96.0,7.0,21.8,7.9,2014,0.0
04500105,95.7,7.6,24.0,6.7,2014,0.0
03080065,94.6,9.0,37.3,17.1,2014,0.3
06750015,96.9,5.5,16.4,4.5,2014,0.0
01490053,94.5,9.2,37.2,14.2,2014,1.1
00730005,94.5,8.4,31.7,13.9,2014,0.0
07530515,92.1,13.7,59.0,21.3,2014,0.0
07730015,94.7,8.8,33.0,14.5,2014,0.0
07780010,96.2,6.5,22.4,5.6,2014,0.0
01450005,96.0,6.9,26.4,5.5,2014,0.0
00080020,96.0,6.9,26.0,7.6,2014,0.3
00080050,95.4,7.8,29.4,10.8,2014,0.0
02100025,96.6,6.0,17.6,4.8,2014,0.7
00790410,95.1,8.7,34.2,9.5,2014,0.0
00350096,97.6,4.2,10.7,3.8,2014,2.4
01780020,96.3,6.3,20.8,5.3,2014,0.0
02390305,95.9,7.2,25.3,7.3,2014,0.1
07350030,95.7,7.6,29.9,7.7,2014,0.0
02850015,96.8,5.6,16.4,2.3,2014,0.0
01310410,96.1,6.9,24.1,5.3,2014,0.0
00960020,95.4,8.0,32.3,7.9,2014,1.2
02660505,96.2,6.8,22.9,6.0,2014,0.6
03210025,95.5,7.3,28.5,9.2,2014,0.4
02810125,94.2,9.8,38.3,16.9,2014,5.1
07170020,96.3,6.3,19.6,0.0,2014,1.1
01280005,91.8,13.7,51.6,34.6,2014,0.0
02810080,94.3,9.5,40.7,17.4,2014,2.9
00350304,95.5,7.8,30.3,12.2,2014,0.6
00100505,93.5,11.5,38.0,16.8,2014,0.8
02110010,96.3,6.7,23.5,4.6,2014,0.0
06580005,97.0,5.3,15.6,2.4,2014,0.5
01490080,94.5,9.2,39.6,14.7,2014,2.8
04530005,95.7,7.4,27.4,8.8,2014,2.7
02100005,94.6,9.2,32.5,14.5,2014,0.5
02290010,95.7,7.4,27.5,8.4,2014,1.2
00350062,94.6,9.3,35.2,14.3,2014,3.8
03320005,94.3,9.3,42.2,17.9,2014,0.0
00790515,84.0,28.3,60.0,50.0,2014,7.7
00860305,95.8,7.3,27.1,8.2,2014,0.2
02930007,96.1,6.8,21.6,7.5,2014,0.0
02110020,96.0,7.1,26.1,6.2,2014,0.4
00010002,95.5,7.6,27.7,9.7,2014,0.0
00350430,91.7,14.4,56.4,31.2,2014,3.7
02620040,95.6,7.8,27.8,7.6,2014,0.0
02850505,95.3,8.2,26.8,10.5,2014,4.9
01370025,92.5,12.2,50.5,28.0,2014,1.2
02070120,96.8,5.7,17.7,2.7,2014,0.0
00440505,93.9,10.3,36.9,17.9,2014,5.0
07650035,95.1,8.6,35.7,9.3,2014,0.4
00200010,94.4,9.2,33.0,14.3,2014,0.5
01980505,95.5,7.8,24.4,10.3,2014,0.4
02480035,95.6,7.8,31.8,7.4,2014,0.5
04690505,95.0,8.8,33.4,13.4,2014,11.3
07350310,95.5,7.8,29.0,10.1,2014,0.0
00350156,94.8,8.9,34.1,10.0,2014,1.1
00440110,93.3,11.1,43.5,24.8,2014,1.0
04930505,69.8,33.6,69.1,79.4,2014,22.8
03070305,96.5,6.3,19.9,5.5,2014,0.0
01490017,95.2,8.0,30.9,10.5,2014,0.4
03080005,96.1,6.4,21.6,7.1,2014,0.0
01490048,95.1,8.1,31.3,10.4,2014,2.2
00350180,93.0,12.0,48.2,23.7,2014,2.6
03310305,97.7,4.1,10.1,2.7,2014,0.7
01490003,93.9,9.0,36.1,20.5,2014,0.0
03320040,97.0,5.2,15.7,1.3,2014,2.2
03170005,96.7,5.9,19.2,3.0,2014,0.0
07750027,95.9,7.3,26.6,4.5,2014,0.3
03300010,95.9,7.3,27.4,5.0,2014,0.0
06400505,95.9,7.4,26.0,8.3,2014,0.4
00490320,96.3,6.5,21.2,6.2,2014,0.0
02070070,96.2,6.5,26.5,5.8,2014,0.0
02770415,91.0,15.0,55.3,34.0,2014,4.7
02650015,96.5,6.1,18.8,3.7,2014,0.3
07670008,95.9,7.0,22.2,9.4,2014,0.0
01820305,94.6,9.6,35.4,11.8,2014,0.5
02480520,79.4,28.8,86.9,74.3,2014,41.5
02420020,93.1,11.1,48.0,24.0,2014,0.0
08100605,96.3,6.4,20.4,4.3,2014,0.3
06800305,96.0,7.1,26.0,9.1,2014,0.0
01600036,95.7,7.1,27.1,11.1,2014,0.0
02130020,97.1,4.9,11.9,3.3,2014,0.0
03080060,96.1,6.3,21.7,7.2,2014,0.0
00480303,96.0,7.2,24.8,6.5,2014,0.0
02900005,96.7,5.8,16.9,3.4,2014,0.0
08520605,96.4,6.3,16.2,4.1,2014,0.4
01670003,93.4,8.5,16.5,12.2,2014,0.0
01970005,95.3,8.1,30.9,10.2,2014,1.1
01710020,96.4,6.2,17.7,4.4,2014,0.0
01220004,96.9,5.4,13.0,1.9,2014,2.1
02740111,96.4,6.2,21.4,5.6,2014,0.0
00880025,96.7,5.9,17.9,2.0,2014,0.0
04840505,93.9,10.7,40.5,21.7,2014,4.1
07750001,93.1,7.9,23.5,18.4,2014,0.0
00350382,95.9,7.2,25.1,8.4,2014,4.6
02070055,96.3,6.5,22.7,3.3,2014,0.0
03420060,96.5,6.2,17.9,4.4,2014,0.0
01490002,94.2,9.1,38.6,15.0,2014,0.0
01590025,96.6,6.1,20.0,5.8,2014,0.3
01000055,95.6,7.5,29.2,7.5,2014,0.4
02100505,94.6,9.4,30.4,13.7,2014,2.7
03480423,93.3,11.6,40.6,19.4,2014,1.5
04470205,96.6,6.0,20.8,2.4,2014,0.0
01850090,96.4,6.3,20.6,4.6,2014,0.2
02810570,68.5,36.7,82.3,80.8,2014,44.6
00350226,91.9,13.2,52.5,29.5,2014,2.7
03160505,92.2,12.9,43.5,27.4,2014,4.8
35020405,94.9,8.7,40.5,11.6,2014,0.0
01740010,95.9,7.2,24.1,6.9,2014,0.9
00350122,94.4,9.8,34.7,15.6,2014,6.8
02480025,94.8,8.8,32.7,13.8,2014,1.0
02520510,93.7,10.9,38.2,13.6,2014,0.0
00250315,95.8,7.4,27.2,9.3,2014,0.1
01490534,92.3,11.5,41.6,25.2,2014,5.0
02270008,95.7,7.1,18.5,6.9,2014,1.7
00400505,95.4,8.1,29.1,11.8,2014,0.8
00730505,92.4,12.9,46.5,22.8,2014,1.6
02810100,94.0,9.8,41.3,18.0,2014,3.7
00160001,96.6,6.0,18.0,5.9,2014,0.0
07800035,96.2,6.7,20.5,3.4,2014,0.0
01280100,94.5,9.4,37.5,16.9,2014,0.2
04750505,93.7,11.3,41.8,15.4,2014,4.1
03480053,94.4,9.3,39.6,14.2,2014,1.8
03480145,96.5,5.9,18.3,6.6,2014,1.2
02390030,95.8,7.5,27.2,7.6,2014,0.2
00520405,95.3,8.1,30.5,10.7,2014,1.8
00560001,93.1,10.1,33.5,20.9,2014,0.0
03470060,96.5,6.1,18.0,3.2,2014,0.0
00440415,95.1,8.4,33.3,13.6,2014,5.2
00350183,92.5,12.9,47.2,23.1,2014,3.6
00560005,96.2,6.5,23.5,5.7,2014,0.6
00950320,92.9,12.4,50.8,26.7,2014,4.4
02120007,96.0,6.9,21.9,4.5,2014,2.0
02430065,97.0,5.1,17.6,4.8,2014,0.0
03430515,92.3,13.2,39.6,20.5,2014,5.8
02810155,94.8,9.0,36.7,15.2,2014,5.0
00570003,93.4,10.4,45.1,22.1,2014,0.0
00200050,95.0,8.7,33.2,11.8,2014,0.1
00970315,93.7,10.0,41.0,22.3,2014,0.6
02390012,96.2,6.6,23.1,3.6,2014,0.4
02480014,96.4,6.5,21.7,4.9,2014,1.1
02040305,96.0,7.1,23.8,6.8,2014,0.0
03230505,95.3,8.3,30.6,8.4,2014,0.2
06850005,95.7,7.0,30.8,6.5,2014,0.0
01140035,94.2,8.1,34.6,19.0,2014,0.6
00570025,94.9,8.8,40.1,11.8,2014,1.1
01850310,94.9,8.9,27.4,11.1,2014,0.0
02920020,96.3,6.6,21.9,3.8,2014,0.0
01100030,97.0,5.3,16.1,2.4,2014,0.0
03360110,95.5,7.8,32.3,7.9,2014,3.4
01370605,84.8,23.6,76.9,55.9,2014,12.4
01600085,87.2,21.1,87.0,56.5,2014,0.0
00020020,96.9,5.6,18.2,2.1,2014,0.0
00560505,95.8,7.4,22.8,9.1,2014,0.2
01110010,96.4,6.2,19.6,6.0,2014,0.0
01490531,91.7,14.6,51.1,29.5,2014,2.5
00200315,95.2,8.4,33.3,11.5,2014,0.0
06450505,90.9,15.5,49.4,29.9,2014,0.9
03480220,95.6,7.6,28.8,7.2,2014,3.0
01070010,94.4,10.0,41.0,17.7,2014,0.4
01700045,95.0,8.6,32.7,13.0,2014,0.7
01070042,95.6,7.8,29.5,7.1,2014,2.2
04630205,95.8,7.1,27.0,8.1,2014,2.1
01650505,93.1,11.5,35.4,20.7,2014,4.6
06580010,96.5,6.0,19.5,6.5,2014,0.0
07670505,94.0,10.2,37.6,20.5,2014,9.4
00140010,96.4,6.2,17.4,4.8,2014,0.3
04560050,96.1,7.1,24.8,6.9,2014,2.2
00350543,53.0,78.4,88.9,84.7,2014,35.1
00570505,91.3,13.9,44.8,29.5,2014,10.3
08540605,94.6,9.4,33.5,13.1,2014,0.2
07350005,95.6,7.6,28.3,9.0,2014,1.4
01620020,96.4,6.3,21.0,4.3,2014,0.0
02760008,96.0,6.7,18.5,6.2,2014,0.8
01680010,96.4,6.3,18.9,3.6,2014,1.2
06150016,94.7,8.9,35.4,11.3,2014,0.5
02840505,95.0,8.7,27.4,10.4,2014,1.9
02840003,95.8,7.3,26.3,8.2,2014,0.7
02640007,96.0,7.1,22.1,4.3,2014,0.0
00140015,96.8,5.7,16.0,3.7,2014,0.2
01980043,96.0,7.1,23.7,4.6,2014,0.0
00250510,75.1,31.9,90.9,81.8,2014,27.3
00570050,96.2,6.6,21.6,8.9,2014,0.0
00930003,89.8,15.1,55.6,42.5,2014,0.0
07730025,96.3,6.4,21.1,6.6,2014,0.2
02810330,91.5,14.3,51.6,29.9,2014,0.4
01280505,90.5,15.9,51.9,33.8,2014,6.8
00610021,76.1,33.8,86.6,79.1,2014,30.2
01630080,87.1,21.3,71.7,54.7,2014,2.2
02580515,73.9,37.1,90.6,81.3,2014,38.1
02260405,95.9,7.2,25.2,6.4,2014,0.6
06250300,96.1,6.9,23.0,4.6,2014,0.0
02810085,94.7,8.9,37.1,17.6,2014,4.0
00200025,95.0,8.3,30.6,12.6,2014,0.8
00350237,94.7,8.8,39.7,13.2,2014,4.0
07750505,96.3,6.5,19.0,4.7,2014,0.5
01530010,96.1,6.7,23.1,5.9,2014,0.2
03430040,95.5,7.5,29.8,11.3,2014,0.0
00560025,96.1,6.8,22.5,8.0,2014,0.3
01870005,96.2,6.5,20.3,3.1,2014,0.2
03480160,94.6,9.4,40.3,15.8,2014,3.9
06050405,95.1,8.4,27.8,13.7,2014,0.0
01530007,95.8,7.1,25.1,8.6,2014,0.4
02740120,96.0,6.7,25.2,7.8,2014,0.0
00670305,96.4,6.5,22.0,4.3,2014,0.1
00520015,96.4,6.3,21.9,4.4,2014,0.7
00820305,95.7,7.8,19.6,4.9,2014,0.0
02070005,96.3,6.7,21.2,4.5,2014,0.3
00400025,96.4,6.4,22.5,6.1,2014,1.2
06750310,96.6,6.0,18.2,2.7,2014,0.0
02010040,95.1,7.8,30.1,13.7,2014,5.8
01610505,93.8,10.6,36.7,14.0,2014,6.1
07750040,96.5,6.2,18.8,3.6,2014,0.0
03220005,96.2,6.0,18.8,5.0,2014,2.3
01360007,96.5,6.2,20.2,4.8,2014,0.2
07800315,95.3,8.3,33.5,9.8,2014,0.0
06250050,96.2,6.6,24.1,3.2,2014,0.0
03070015,96.8,5.6,18.1,3.0,2014,0.5
06950505,97.0,5.2,14.1,4.0,2014,0.2
02430025,95.9,7.2,26.5,7.7,2014,0.0
02810120,94.6,9.1,40.8,15.5,2014,4.8
02710005,95.1,8.3,33.1,13.4,2014,0.0
04110305,86.5,22.6,67.4,43.4,2014,4.1
00440045,95.2,8.4,33.2,11.0,2014,0.7
00350505,85.6,23.3,62.2,45.5,2014,12.1
08150605,93.8,10.6,37.5,14.6,2014,0.6
04140305,92.1,12.6,48.8,29.7,2014,3.1
00440410,94.8,9.0,31.9,17.4,2014,0.7
03370005,96.6,4.9,15.2,2.8,2014,0.0
01490009,95.7,7.3,29.8,8.2,2014,1.3
02740075,95.5,7.8,33.5,9.5,2014,0.0
02440020,95.6,7.6,28.0,10.9,2014,0.8
06350305,95.9,7.2,28.9,7.2,2014,0.5
00350518,87.2,16.1,37.3,34.7,2014,19.4
00460060,95.2,8.1,32.1,9.9,2014,0.0
02710505,95.1,8.4,26.6,7.6,2014,0.1
03250055,95.8,7.3,25.2,7.9,2014,1.6
00490007,94.4,9.5,36.5,15.7,2014,0.0
02750005,96.3,6.6,22.5,4.9,2014,0.0
04830305,96.6,6.0,14.3,4.5,2014,0.6
03320305,95.6,7.6,30.1,9.1,2014,0.1
00350004,94.5,9.8,35.4,14.6,2014,0.0
08280605,94.7,9.3,37.2,13.5,2014,0.6
00350255,92.6,12.5,50.6,23.2,2014,0.5
01680015,95.8,7.5,27.4,6.0,2014,1.1
03360050,95.5,8.0,29.0,9.3,2014,0.4
04740505,92.2,12.7,43.6,27.1,2014,5.4
01820008,95.8,7.2,26.1,5.4,2014,0.3
03250036,95.8,7.4,26.1,6.9,2014,0.3
06580310,96.6,6.1,17.2,4.3,2014,0.1
00570045,94.1,10.2,35.2,17.4,2014,0.0
02460017,96.9,5.5,15.1,1.7,2014,0.3
06500505,93.8,10.9,39.1,16.0,2014,1.3
04260205,96.8,5.8,17.8,1.8,2014,0.0
01140010,93.9,10.3,43.1,16.7,2014,0.8
02640010,96.4,6.5,19.5,4.1,2014,0.4
00070013,95.3,8.3,28.3,9.0,2014,0.4
07750005,95.7,7.7,28.2,5.9,2014,1.6
04070405,94.4,9.0,34.2,15.6,2014,1.1
01100305,97.0,5.3,15.4,3.0,2014,0.0
01720505,93.1,11.8,41.7,17.9,2014,3.5
04280305,96.9,6.1,19.6,3.6,2014,4.2
02340005,95.5,7.9,33.0,4.5,2014,0.0
04130505,93.2,12.0,49.1,17.7,2014,0.5
02810050,94.1,10.1,39.7,14.9,2014,2.3
02120015,96.8,5.6,15.0,3.2,2014,0.9
04440205,97.0,5.2,14.0,4.4,2014,0.0
02920006,96.2,6.6,22.6,5.3,2014,0.0
03420015,95.1,8.3,32.1,11.0,2014,0.0
00440065,95.7,7.5,29.6,10.2,2014,0.7
07750305,96.7,5.9,19.0,5.2,2014,0.3
03000005,94.3,9.9,38.9,8.7,2014,0.0
00500020,96.3,6.5,21.6,6.1,2014,2.2
02850010,95.5,7.7,25.7,9.6,2014,0.4
00860010,96.2,6.4,28.0,4.8,2014,0.0
00350515,81.7,30.4,71.2,53.5,2014,16.4
02110018,96.3,6.6,19.4,3.9,2014,0.0
03050015,96.1,6.9,21.8,7.5,2014,0.7
00610020,95.3,8.0,31.0,9.2,2014,0.7
00990405,96.2,6.8,23.2,6.8,2014,0.2
07730020,96.1,6.7,23.3,6.6,2014,0.2
01600320,73.2,42.4,81.3,70.8,2014,5.0
03480520,90.8,15.4,52.2,30.8,2014,7.0
00260505,96.0,7.2,19.1,6.9,2014,0.6
03100003,95.4,7.8,28.9,10.1,2014,1.5
08510605,93.9,10.5,35.4,16.8,2014,0.8
06980510,95.9,7.3,28.0,4.3,2014,0.2
00050303,96.5,6.2,22.2,5.0,2014,0.0
01710010,96.6,6.0,17.5,2.3,2014,0.7
03260004,96.9,5.5,17.4,3.4,2014,0.0
02810075,95.6,7.4,28.6,10.4,2014,0.5
01600030,95.7,7.5,27.2,9.4,2014,2.2
01630020,95.1,8.3,35.1,14.9,2014,2.3
00440080,69.5,44.7,91.5,87.7,2014,29.7
00350184,95.5,7.8,28.5,8.5,2014,0.8
00350377,92.4,12.9,52.6,24.1,2014,6.3
01490040,95.4,7.5,34.9,7.7,2014,4.0
06350010,95.3,7.7,32.9,14.1,2014,0.0
02930315,95.4,7.9,29.0,11.2,2014,0.4
06730010,96.9,5.5,14.9,2.0,2014,0.7
02810005,94.0,10.5,43.8,20.3,2014,2.2
04590305,97.4,4.6,10.3,5.1,2014,0.0
00300505,94.8,9.1,30.4,13.9,2014,2.0
00350535,89.2,17.5,56.1,36.3,2014,10.5
00950505,89.0,18.2,63.7,44.2,2014,3.8
01590010,96.5,6.2,23.2,2.6,2014,0.4
02390505,92.1,13.7,52.8,22.3,2014,4.6
01310005,96.9,5.3,13.6,2.8,2014,0.0
01610010,94.1,9.9,37.6,13.6,2014,0.6
00630010,96.7,5.9,21.9,3.4,2014,1.3
00950130,93.8,10.6,41.7,18.8,2014,1.3
03480210,95.1,8.4,31.2,10.9,2014,0.9
07350002,91.4,9.3,29.0,24.2,2014,0.0
03420025,96.8,5.6,13.8,3.8,2014,0.3
07630505,93.4,11.3,41.3,19.7,2014,0.0
02810195,93.8,10.0,41.5,20.0,2014,4.0
08720605,96.1,6.7,22.1,5.6,2014,1.2
07500007,94.3,9.9,44.4,17.8,2014,0.0
03470055,96.1,6.5,22.9,6.3,2014,0.0
07200020,95.1,8.4,33.1,12.8,2014,3.1
00740015,96.1,6.9,23.8,5.1,2014,0.0
06150505,90.9,15.3,52.9,30.2,2014,6.4
01600330,93.7,10.7,42.4,20.6,2014,0.3
00490310,95.3,8.2,29.5,10.6,2014,0.0
02930008,96.2,6.5,21.5,5.2,2014,0.2
00350302,93.8,10.8,43.6,18.8,2014,3.9
03480235,96.2,6.5,20.8,5.4,2014,0.7
00720505,95.3,8.0,27.2,10.1,2014,3.2
00300055,96.0,7.1,24.0,9.1,2014,1.1
00100025,96.9,5.5,14.6,1.9,2014,0.3
02460020,97.1,5.2,15.7,0.6,2014,0.3
01370060,94.2,9.4,35.2,16.2,2014,0.8
02010063,94.6,8.9,37.0,14.2,2014,3.6
04160305,93.7,11.2,41.1,16.7,2014,8.9
00860005,95.7,7.7,28.8,7.7,2014,0.0
03440025,96.2,6.8,21.6,4.3,2014,0.0
02390003,98.6,2.4,4.4,1.5,2014,0.0
02430095,95.6,7.6,30.0,8.8,2014,0.3
01490533,89.4,17.9,54.9,33.1,2014,4.6
00770015,96.1,6.9,26.3,6.0,2014,0.0
04190305,95.0,8.9,34.8,19.7,2014,6.2
01530505,93.3,11.2,41.0,21.3,2014,2.0
01640010,96.4,6.3,20.5,3.3,2014,0.0
02360055,94.1,10.0,39.3,20.9,2014,0.3
01850065,95.4,7.9,30.8,8.9,2014,0.8
00970043,94.4,9.4,40.9,14.5,2014,0.0
02010124,94.4,9.8,42.8,13.9,2014,6.8
01680016,96.8,5.8,15.5,3.0,2014,0.3
02360310,94.8,8.9,31.0,15.1,2014,0.5
01630050,95.5,7.6,28.4,12.7,2014,2.0
00880003,95.6,7.2,29.3,5.2,2014,0.5
01550015,95.7,7.7,25.3,5.4,2014,0.0
00440420,95.7,7.6,28.6,11.1,2014,0.2
04850485,95.4,8.8,31.3,11.2,2014,4.3
00790020,95.8,7.3,25.8,7.0,2014,1.3
00020015,96.2,6.6,21.8,4.6,2014,0.7
02090008,95.3,8.0,29.3,10.0,2014,0.8
00350575,94.2,10.2,36.5,17.3,2014,4.3
01600340,94.7,9.1,34.1,12.6,2014,0.4
01280045,93.6,10.4,36.6,23.5,2014,0.0
03480420,94.1,9.9,38.4,16.6,2014,1.8
02610010,94.7,9.6,37.2,9.4,2014,0.3
01710025,96.4,6.2,17.4,4.8,2014,0.6
01580505,96.1,6.9,20.0,7.9,2014,0.7
03150020,96.4,6.5,17.6,4.0,2014,0.0
04880550,95.7,7.7,27.2,5.4,2014,0.4
02180010,96.1,6.0,17.5,7.1,2014,1.5
02360065,94.3,9.3,36.9,18.8,2014,2.7
01640405,96.7,5.9,19.3,4.1,2014,0.0
02640305,96.0,7.1,24.9,6.5,2014,0.2
00930010,95.3,7.9,30.9,12.9,2014,0.2
01000007,95.8,7.3,25.6,7.5,2014,0.5
01550305,97.2,5.0,12.7,3.2,2014,0.0
04430205,95.9,7.8,30.6,7.1,2014,10.4
03440305,96.9,5.5,14.7,3.9,2014,0.2
07530030,95.7,7.5,26.5,8.6,2014,0.0
00490506,91.0,15.6,54.7,29.2,2014,2.7
06900505,95.6,7.7,24.6,9.1,2014,2.0
00350363,75.9,39.6,81.8,67.4,2014,12.2
01760605,92.5,12.6,48.5,26.9,2014,2.3
02980005,96.7,5.9,16.2,3.4,2014,0.4
07170010,95.7,7.0,20.0,6.7,2014,0.0
02430040,95.4,8.2,32.3,8.0,2014,0.4
03440045,96.8,5.7,16.1,1.5,2014,0.8
09150705,95.7,7.5,28.2,8.1,2014,0.2
07750018,96.3,6.4,20.8,4.5,2014,0.5
03460015,95.0,8.6,36.2,12.1,2014,0.0
01970505,93.8,10.6,38.2,15.4,2014,3.8
01710015,95.8,7.2,24.5,6.3,2014,0.7
01600050,94.8,9.0,34.1,13.5,2014,0.0
00270305,96.3,6.6,19.2,3.6,2014,0.3
04450105,97.5,4.3,11.0,2.2,2014,0.3
02730025,95.4,7.9,32.7,11.3,2014,0.0
00440421,96.0,6.9,25.1,9.3,2014,2.6
01030001,94.8,8.9,34.8,15.8,2014,0.8
01000015,96.1,6.8,22.9,5.1,2014,0.0
00950315,92.3,13.1,50.4,27.4,2014,2.6
03250020,96.4,6.1,20.1,7.1,2014,1.6
08530605,95.5,7.8,28.0,7.7,2014,0.9
02170003,97.0,5.4,17.7,3.0,2014,0.4
08060605,92.9,12.5,60.4,19.5,2014,0.8
04770010,96.4,6.4,21.1,5.3,2014,0.6
00350006,92.7,12.5,48.4,25.3,2014,3.0
01280050,94.6,9.1,34.4,16.1,2014,0.4
01360305,96.4,6.3,21.2,4.9,2014,0.0
01000045,94.9,8.7,34.4,13.6,2014,1.1
01250505,95.1,8.7,31.9,10.4,2014,0.0
01600005,89.7,14.5,53.4,36.7,2014,1.4
02300005,95.7,7.6,30.3,11.4,2014,0.0
00350537,88.3,20.0,62.6,42.5,2014,8.7
02810055,93.2,11.1,44.4,23.1,2014,1.9
01050505,94.1,10.3,35.2,15.7,2014,1.2
06250315,96.0,7.0,22.6,5.9,2014,0.3
02170005,96.9,5.5,15.7,2.5,2014,0.0
00360010,96.0,6.8,25.5,6.4,2014,1.3
03040005,95.5,7.9,29.0,9.6,2014,0.4
00350013,91.7,14.2,53.7,30.1,2014,2.6
01580005,96.4,6.3,17.6,4.7,2014,10.5
00710010,95.9,7.2,25.5,7.1,2014,0.6
04090205,97.0,5.7,22.3,5.0,2014,1.2
03050005,96.5,6.1,18.5,2.6,2014,0.6
01610023,95.7,7.5,26.5,7.3,2014,0.0
02810328,91.9,13.6,52.3,27.0,2014,2.1
02770010,90.6,13.9,57.1,37.7,2014,100.0
01420505,91.9,14.0,48.2,23.8,2014,0.9
03040020,96.4,6.5,21.5,4.4,2014,0.0
00160315,95.0,8.7,32.1,12.7,2014,1.4
00350540,94.5,9.6,34.2,13.0,2014,2.1
06150050,95.4,7.9,34.6,5.8,2014,0.8
01510005,96.4,6.4,24.1,3.3,2014,1.0
02100029,96.2,6.7,22.8,5.9,2014,0.5
01550006,96.4,6.3,19.9,4.6,2014,0.2
02120030,95.5,7.6,32.5,8.5,2014,0.4
02930305,95.2,8.2,29.9,11.9,2014,0.0
00010505,92.7,12.5,48.6,25.1,2014,1.3
04970205,96.2,6.8,20.7,4.9,2014,0.0
01280027,94.5,9.5,40.3,12.9,2014,0.6
01280033,84.7,23.0,72.7,62.1,2014,8.2
01630075,96.4,6.4,21.1,6.1,2014,0.0
02270505,94.5,9.1,29.1,14.7,2014,1.6
02310015,96.3,6.5,20.4,5.5,2014,0.2
02660010,96.4,6.5,20.8,3.9,2014,0.8
03480240,93.8,9.8,40.4,21.8,2014,2.4
00440405,95.6,7.6,28.6,11.5,2014,1.4
06250505,94.6,9.3,37.2,8.4,2014,1.5
00100010,96.9,5.5,16.0,3.1,2014,0.0
00560305,96.6,6.0,20.4,4.4,2014,0.0
03310015,96.1,6.1,21.5,5.8,2014,0.0
00350243,94.1,10.2,42.3,20.6,2014,2.9
00460020,95.5,7.9,27.1,8.7,2014,0.6
00350286,97.0,5.3,16.0,6.1,2014,2.5
04700105,97.9,4.1,11.2,0.9,2014,0.6
03310030,96.1,6.8,19.4,5.3,2014,0.8
04650105,96.6,6.1,21.5,5.0,2014,1.0
01990410,97.1,5.2,15.0,1.8,2014,0.2
02650405,96.5,6.3,21.3,5.6,2014,0.0
01410007,96.4,6.3,18.5,4.0,2014,0.5
01450020,96.7,5.9,17.4,4.5,2014,0.3
02880025,96.7,5.9,16.0,2.5,2014,0.0
06580505,94.8,8.8,33.3,11.6,2014,2.0
07350035,96.6,6.0,18.5,5.5,2014,0.2
00950325,71.8,39.9,88.8,87.0,2014,41.5
00860505,95.2,8.4,32.5,11.5,2014,3.1
02110001,95.9,6.9,23.6,6.2,2014,0.0
02810020,94.6,8.8,38.0,15.0,2014,5.3
03170015,96.4,5.9,17.4,6.1,2014,0.0
00090004,96.4,6.3,19.8,4.5,2014,0.2
00770305,95.5,7.9,28.3,10.6,2014,0.4
02780305,96.1,6.7,22.5,6.6,2014,1.3
07250305,96.7,5.8,16.5,2.8,2014,0.0
02810205,94.8,9.1,32.8,12.1,2014,1.7
03140305,95.5,8.0,29.8,10.9,2014,0.0
02730008,96.3,6.5,22.0,3.2,2014,7.3
02620001,93.5,10.4,45.6,20.2,2014,0.0
01370003,84.9,20.5,70.1,62.3,2014,0.0
00490305,94.9,8.9,33.7,13.3,2014,0.0
02260305,67.9,40.3,83.1,74.6,2014,14.7
01100005,95.3,7.8,31.1,6.8,2014,0.6
02660005,96.3,6.5,23.5,4.3,2014,0.2
02070115,96.7,5.8,19.2,4.4,2014,0.0
03470005,95.5,7.8,24.7,9.8,2014,0.7
03480350,93.8,10.4,39.7,18.0,2014,2.3
00350548,81.8,24.2,65.9,60.8,2014,22.7
04780505,94.2,10.4,36.9,10.9,2014,1.8
