Org Code,Job Group,Year,SCHOOL,African American (# ),Asian (# ),Hispanic (# ),White (# ),FTE Count,Other (# )
02180060,13,2015,Norton - Henri A. Yelle,0.0,0.0,0.0,2.0,2.0,0.0
02180305,13,2015,Norton - Norton Middle,0.0,0.0,0.0,2.0,2.0,0.0
02180505,13,2015,Norton - Norton High,0.0,0.0,0.0,2.0,2.0,0.0
02190005,13,2015,Norwell - Grace Farrar Cole,0.0,0.0,0.0,2.0,2.0,0.0
02190020,13,2015,Norwell - William G Vinal,0.0,0.0,0.0,2.0,2.0,0.0
02190405,13,2015,Norwell - Norwell Middle School,0.0,0.0,0.0,2.0,2.0,0.0
02190505,13,2015,Norwell - Norwell High,0.0,0.0,0.0,2.7,2.7,0.0
02200005,13,2015,Norwood - Balch,0.0,0.0,0.0,1.0,1.0,0.0
02200010,13,2015,Norwood - Cornelius M Callahan,0.0,0.0,0.0,1.0,1.0,0.0
02200015,13,2015,Norwood - F A Cleveland,0.0,0.0,0.0,1.0,1.0,0.0
02200020,13,2015,Norwood - John P Oldham,0.0,1.0,0.0,0.0,1.0,0.0
02200025,13,2015,Norwood - Charles J Prescott,0.0,0.0,0.0,1.0,1.0,0.0
02200075,13,2015,Norwood - George F. Willett,0.0,0.0,0.0,0.0,1.0,1.0
02200305,13,2015,Norwood - Dr. Philip O. Coakley Middle School,0.0,0.0,0.0,3.0,3.0,0.0
02200505,13,2015,Norwood - Norwood High,0.0,0.0,0.0,5.0,5.0,0.0
02210005,13,2015,Oak Bluffs - Oak Bluffs Elementary,0.0,0.0,0.0,2.0,2.0,0.0
02230010,13,2015,Orange - Dexter Park,0.0,0.0,0.0,1.0,1.0,0.0
02230015,13,2015,Orange - Fisher Hill,0.0,0.0,0.0,1.0,1.0,0.0
02240005,13,2015,Orleans - Orleans Elementary,0.0,0.0,0.0,1.1,1.1,0.0
02260005,13,2015,Oxford - Clara Barton,0.0,0.0,0.0,1.0,1.0,0.0
02260010,13,2015,Oxford - Alfred M Chaffee,0.0,0.0,0.0,1.0,1.0,0.0
02260305,13,2015,Oxford - Project C.O.F.F.E.E.,0.0,0.0,0.0,1.0,1.0,0.0
02260405,13,2015,Oxford - Oxford Middle,0.0,0.0,0.0,2.0,2.0,0.0
02260505,13,2015,Oxford - Oxford High,0.0,0.0,0.0,3.0,3.0,0.0
02270008,13,2015,Palmer - Old Mill Pond,0.0,0.0,0.0,2.0,2.0,0.0
02270305,13,2015,Palmer - Converse Middle,0.0,0.0,0.0,2.0,2.0,0.0
02270505,13,2015,Palmer - Palmer High,0.0,0.0,0.0,2.0,2.0,0.0
02290005,13,2015,Peabody - Captain Samuel Brown,0.0,0.0,0.0,1.0,1.0,0.0
02290007,13,2015,Peabody - John E Burke,0.0,0.0,0.0,1.0,1.0,0.0
02290010,13,2015,Peabody - Thomas Carroll,0.0,0.0,0.0,2.0,2.0,0.0
02290015,13,2015,Peabody - Center,0.0,0.0,0.0,1.0,1.0,0.0
02290016,13,2015,Peabody - John E. McCarthy,0.0,0.0,0.0,2.0,2.0,0.0
02290027,13,2015,Peabody - William A Welch Sr,0.0,0.0,0.0,1.0,1.0,0.0
02290035,13,2015,Peabody - South Memorial,0.0,0.0,0.0,1.0,1.0,0.0
02290045,13,2015,Peabody - West Memorial,0.0,0.0,0.0,1.0,1.0,0.0
02290305,13,2015,Peabody - J Henry Higgins Middle,0.0,0.0,0.0,8.0,8.0,0.0
02290510,13,2015,Peabody - Peabody Veterans Memorial High,0.0,0.0,0.0,9.0,9.0,0.0
02300005,13,2015,Pelham - Pelham Elementary,0.0,0.0,0.0,2.0,2.0,0.0
02310003,13,2015,Pembroke - Bryantville Elementary,0.0,0.0,0.0,2.0,2.0,0.0
02310010,13,2015,Pembroke - Hobomock Elementary,0.0,0.0,0.0,2.0,2.0,0.0
02310015,13,2015,Pembroke - North Pembroke Elementary,0.0,0.0,0.0,1.7,1.7,0.0
02310305,13,2015,Pembroke - Pembroke Community Middle School,0.0,0.0,0.0,2.5,2.5,0.0
02310505,13,2015,Pembroke - Pembroke High School,0.0,0.0,0.0,5.5,5.5,0.0
02340005,13,2015,Petersham - Petersham Center,0.0,0.0,0.0,1.1,1.1,0.0
02360010,13,2015,Pittsfield - Allendale,0.0,0.0,0.0,1.0,1.0,0.0
02360035,13,2015,Pittsfield - Egremont,0.0,0.0,0.0,2.0,2.0,0.0
02360045,13,2015,Pittsfield - Robert T. Capeless Elementary School,0.0,0.0,0.0,1.0,1.0,0.0
02360055,13,2015,Pittsfield - Morningside Community School,0.0,0.0,0.0,2.0,2.0,0.0
02360065,13,2015,Pittsfield - Crosby,0.0,0.0,0.0,2.0,2.0,0.0
02360090,13,2015,Pittsfield - Stearns,0.0,0.0,0.0,1.0,1.0,0.0
02360100,13,2015,Pittsfield - Williams,0.0,0.0,0.0,1.0,1.0,0.0
02360105,13,2015,Pittsfield - Silvio O Conte Community,0.0,0.0,1.0,1.0,2.0,0.0
02360305,13,2015,Pittsfield - John T Reid Middle,1.0,0.0,0.0,2.0,3.0,0.0
02360310,13,2015,Pittsfield - Theodore Herberg Middle,0.0,0.0,0.0,3.0,4.0,1.0
02360505,13,2015,Pittsfield - Pittsfield High,0.0,0.0,0.0,3.0,3.0,0.0
02360510,13,2015,Pittsfield - Taconic High,0.0,0.0,0.0,4.0,4.0,0.0
02380005,13,2015,Plainville - Beatrice H Wood Elementary,0.0,0.0,0.0,1.4,1.4,0.0
02380010,13,2015,Plainville - Anna Ware Jackson,0.0,0.0,0.0,1.0,1.0,0.0
02390003,13,2015,Plymouth - Mount Pleasant,0.0,0.0,0.0,1.0,1.0,0.0
02390005,13,2015,Plymouth - Cold Spring,0.0,0.0,0.0,1.1,1.1,0.0
02390010,13,2015,Plymouth - Hedge,0.0,0.0,0.0,1.1,1.1,0.0
02390011,13,2015,Plymouth - Federal Furnace School,0.0,0.0,0.0,2.5,2.5,0.0
02390012,13,2015,Plymouth - Indian Brook,0.0,0.0,0.0,1.4000000000000001,1.4000000000000001,0.0
02390015,13,2015,Plymouth - Manomet Elementary,0.0,0.0,0.0,1.1,1.1,0.0
02390030,13,2015,Plymouth - Nathaniel Morton Elementary,0.0,0.0,0.0,2.5,2.5,0.0
02390046,13,2015,Plymouth - South Elementary,0.0,0.0,0.0,2.1,2.1,0.0
02390047,13,2015,Plymouth - West Elementary,0.0,0.0,0.0,2.5,2.5,0.0
02390305,13,2015,Plymouth - Plymouth South Middle,0.0,0.0,0.0,4.0,4.0,0.0
02390405,13,2015,Plymouth - Plymouth Commun Intermediate,0.0,0.0,0.0,5.0,5.0,0.0
02390505,13,2015,Plymouth - Plymouth North High,0.0,0.5,0.0,8.6,9.1,0.0
02390515,13,2015,Plymouth - Plymouth South High,0.0,0.5,0.0,11.0,11.5,0.0
02400010,13,2015,Plympton - Dennett Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02420020,13,2015,Provincetown - Provincetown Schools,0.0,0.0,0.0,1.0,1.0,0.0
02430005,13,2015,Quincy - Amelio Della Chiesa Early Childhood Center,0.0,0.0,0.0,1.2,1.2,0.0
02430020,13,2015,Quincy - Beechwood Knoll Elementary,0.0,0.0,0.0,1.1,1.1,0.0
02430025,13,2015,Quincy - Charles A Bernazzani Elementary,0.0,0.0,0.0,1.5,1.5,0.0
02430035,13,2015,Quincy - Lincoln-Hancock Community School,0.0,0.0,0.0,2.0,2.0,0.0
02430040,13,2015,Quincy - Atherton Hough,0.0,0.0,0.0,1.1,1.1,0.0
02430055,13,2015,Quincy - Clifford H Marshall Elementary,0.0,0.0,0.0,2.0,2.0,0.0
02430060,13,2015,Quincy - Merrymount,0.0,0.0,0.0,1.1,1.1,0.0
02430065,13,2015,Quincy - Montclair,0.0,0.0,0.0,1.1,1.1,0.0
02430075,13,2015,Quincy - Francis W Parker,0.0,0.0,0.0,1.1,1.1,0.0
02430090,13,2015,Quincy - Snug Harbor Community School,0.0,0.0,0.0,2.0,2.0,0.0
02430095,13,2015,Quincy - Squantum,0.0,0.0,0.0,1.1,1.1,0.0
02430110,13,2015,Quincy - Wollaston School,0.0,0.0,0.0,1.1,1.1,0.0
02430305,13,2015,Quincy - Atlantic Middle,0.0,0.0,0.0,2.0,2.0,0.0
02430310,13,2015,Quincy - Broad Meadows Middle,0.0,0.0,0.0,1.0,2.0,1.0
02430315,13,2015,Quincy - Central Middle,0.0,0.0,0.0,2.0,2.0,0.0
02430320,13,2015,Quincy - Reay E Sterling Middle,0.0,0.0,0.0,2.0,2.0,0.0
02430325,13,2015,Quincy - Point Webster Middle,0.0,0.0,0.0,2.0,2.0,0.0
02430505,13,2015,Quincy - Quincy High,0.0,0.0,0.0,12.2,12.2,0.0
02430510,13,2015,Quincy - North Quincy High,0.0,0.0,0.0,9.8,9.8,0.0
02440015,13,2015,Randolph - Margaret L Donovan,0.0,0.0,0.0,2.0,2.0,0.0
02440018,13,2015,Randolph - J F Kennedy Elementary,1.0,0.0,0.0,1.0,2.0,0.0
02440020,13,2015,Randolph - Elizabeth G Lyons Elementary,0.0,0.0,0.0,2.0,2.0,0.0
02440040,13,2015,Randolph - Martin E Young Elementary,0.0,0.0,0.0,2.0,2.0,0.0
02440410,13,2015,Randolph - Randolph Community Middle,0.0,0.0,0.0,5.0,5.0,0.0
02440505,13,2015,Randolph - Randolph High,2.0,0.0,0.0,2.0,5.0,1.0
02460001,13,2015,Reading - RISE PreSchool,0.0,0.0,0.0,1.0,1.0,0.0
02460002,13,2015,Reading - Alice M Barrows,0.0,0.0,0.0,1.3,1.3,0.0
02460005,13,2015,Reading - Birch Meadow,0.0,0.0,0.0,1.3,1.3,0.0
02460010,13,2015,Reading - Joshua Eaton,0.0,0.0,0.0,1.5,1.5,0.0
02460017,13,2015,Reading - J Warren Killam,0.0,0.0,0.0,1.0,1.0,0.0
02460020,13,2015,Reading - Wood End Elementary School,0.0,0.0,0.0,1.3,1.3,0.0
02460305,13,2015,Reading - Arthur W Coolidge Middle,0.0,0.0,0.0,2.5,2.5,0.0
02460310,13,2015,Reading - Walter S Parker Middle,0.0,0.0,0.0,2.6,2.6,0.0
02460505,13,2015,Reading - Reading Memorial High,0.0,0.0,0.0,5.2,5.2,0.0
02480003,13,2015,Revere - A. C. Whelan Elementary School,0.0,0.0,0.0,2.0,2.0,0.0
02480013,13,2015,Revere - Beachmont Veterans Memorial School,1.0,0.0,0.0,1.0,2.0,0.0
02480014,13,2015,Revere - Rumney Marsh Academy,0.0,0.0,0.0,3.0,3.0,0.0
02480025,13,2015,Revere - Abraham Lincoln,0.0,0.0,0.0,2.0,2.0,0.0
02480035,13,2015,Revere - William McKinley,0.0,0.0,0.0,2.0,2.0,0.0
02480050,13,2015,Revere - Paul Revere,0.0,0.0,0.0,2.0,2.0,0.0
02480056,13,2015,Revere - Garfield Elementary School,0.0,0.0,0.0,2.0,2.0,0.0
02480057,13,2015,Revere - Garfield Middle School,0.0,0.0,0.0,3.0,3.0,0.0
02480305,13,2015,Revere - Susan B. Anthony Middle School,0.0,0.0,0.0,3.0,3.0,0.0
02480505,13,2015,Revere - Revere High,1.0,0.0,0.0,5.0,6.0,0.0
02480520,13,2015,Revere - Seacoast School,0.0,0.0,0.0,2.0,2.0,0.0
02490005,13,2015,Richmond - Richmond Consolidated,0.0,0.0,0.0,1.0,1.0,0.0
02500005,13,2015,Rochester - Rochester Memorial,0.0,0.0,0.0,2.1,2.1,0.0
02510020,13,2015,Rockland - Memorial Park,0.0,0.0,0.0,1.0,1.0,0.0
02510025,13,2015,Rockland - R Stewart Esten,0.0,0.0,0.0,1.0,1.0,0.0
02510060,13,2015,Rockland - Jefferson Elementary School,0.0,0.0,0.0,1.0,1.0,0.0
02510305,13,2015,Rockland - John W Rogers Middle,0.0,0.0,0.0,2.0,2.0,0.0
02510505,13,2015,Rockland - Rockland Senior High,0.0,0.0,0.0,3.3,3.3,0.0
02520005,13,2015,Rockport - Rockport Elementary,0.0,0.0,0.0,2.0,2.0,0.0
02520305,13,2015,Rockport - Rockport Middle,0.0,0.0,0.0,2.0,2.0,0.0
02520510,13,2015,Rockport - Rockport High,0.0,0.0,0.0,0.5,0.5,0.0
02530005,13,2015,Rowe - Rowe Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02580001,13,2015,Salem - Salem Early Childhood,0.0,0.0,0.0,1.6,1.6,0.0
02580003,13,2015,Salem - Bates,0.0,0.0,0.0,2.5,2.5,0.0
02580005,13,2015,Salem - Bentley,0.0,0.0,1.0,3.5,4.5,0.0
02580015,13,2015,Salem - Carlton,0.0,0.0,0.0,2.5,2.5,0.0
02580025,13,2015,Salem - Nathaniel Bowditch,0.0,0.0,0.0,3.0,3.0,0.0
02580030,13,2015,Salem - Horace Mann Laboratory,0.0,0.0,0.0,2.5,2.5,0.0
02580050,13,2015,Salem - Saltonstall School,0.0,0.0,0.0,3.0,3.0,0.0
02580070,13,2015,Salem - Witchcraft Heights,0.0,0.0,0.0,3.0,3.0,0.0
02580305,13,2015,Salem - Collins Middle,0.0,0.0,0.0,4.5,4.5,0.0
02580505,13,2015,Salem - Salem High,0.0,0.0,0.0,9.9,9.9,0.0
02580515,13,2015,Salem - Salem Prep High School,0.0,0.0,0.0,1.6,1.6,0.0
02610005,13,2015,Sandwich - Henry T Wing,0.0,0.0,0.0,2.0,2.0,0.0
02610010,13,2015,Sandwich - Forestdale,0.0,0.0,0.0,2.0,2.0,0.0
02610025,13,2015,Sandwich - Oak Ridge,0.0,0.0,0.0,2.0,2.0,0.0
02610305,13,2015,Sandwich - Sandwich STEM Academy,0.0,0.0,0.0,2.0,2.0,0.0
02610505,13,2015,Sandwich - Sandwich High,0.0,0.0,0.0,3.0,3.0,0.0
02620001,13,2015,Saugus - Ballard School,0.0,0.0,0.0,1.0,1.0,0.0
02620040,13,2015,Saugus - Lynnhurst,0.0,0.0,0.0,1.0,1.0,0.0
02620050,13,2015,Saugus - Oaklandvale,0.0,0.0,0.0,1.0,1.0,0.0
02620065,13,2015,Saugus - Veterans Memorial,0.0,0.0,0.0,3.0,3.0,0.0
02620067,13,2015,Saugus - Douglas Waybright,0.0,0.0,0.0,1.0,1.0,0.0
02620305,13,2015,Saugus - Belmonte Saugus Middle,0.0,0.0,0.0,2.0,2.0,0.0
02620505,13,2015,Saugus - Saugus High,0.0,0.0,0.0,3.0,3.0,0.0
02630010,13,2015,Savoy - Emma L Miller Elementary School,0.0,0.0,0.0,0.5,0.5,0.0
02640007,13,2015,Scituate - Cushing Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02640010,13,2015,Scituate - Hatherly Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02640015,13,2015,Scituate - Jenkins Elementary School,0.0,0.0,0.0,1.0,1.0,0.0
02640020,13,2015,Scituate - Wampatuck Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02640305,13,2015,Scituate - Gates Intermediate School,0.0,0.0,0.0,2.0,2.0,0.0
02640505,13,2015,Scituate - Scituate High School,0.0,0.0,0.0,4.0,4.0,0.0
02650007,13,2015,Seekonk - George R Martin,0.0,0.0,0.0,1.0,1.0,0.0
02650015,13,2015,Seekonk - Mildred Aitken School,0.0,0.0,0.0,1.0,1.0,0.0
02650405,13,2015,Seekonk - Dr. Kevin M. Hurley Middle School,0.0,0.0,0.0,2.0,2.0,0.0
02650505,13,2015,Seekonk - Seekonk High,0.0,0.0,0.0,2.0,2.0,0.0
02660005,13,2015,Sharon - Cottage Street,0.0,0.0,0.0,3.0,3.0,0.0
02660010,13,2015,Sharon - East Elementary,0.0,0.0,0.0,3.0,3.0,0.0
02660015,13,2015,Sharon - Heights Elementary,0.0,0.0,0.0,2.0,2.0,0.0
02660305,13,2015,Sharon - Sharon Middle,0.0,0.0,0.0,5.0,5.0,0.0
02660505,13,2015,Sharon - Sharon High,0.0,0.0,1.0,4.0,5.0,0.0
02690010,13,2015,Sherborn - Pine Hill,0.4,0.0,0.0,2.1,2.4,0.0
02710005,13,2015,Shrewsbury - Beal School,0.0,0.0,0.0,1.5,1.5,0.0
02710015,13,2015,Shrewsbury - Calvin Coolidge,0.0,0.0,0.0,1.5,1.5,0.0
02710020,13,2015,Shrewsbury - Floral Street School,0.0,0.0,0.0,2.0,2.0,0.0
02710025,13,2015,Shrewsbury - Walter J Paton,0.0,0.0,0.0,1.5,1.5,0.0
02710030,13,2015,Shrewsbury - Oak Middle School,0.0,0.0,0.0,4.0,4.0,0.0
02710035,13,2015,Shrewsbury - Spring Street,0.0,0.0,0.0,2.5,2.5,0.0
02710040,13,2015,Shrewsbury - Parker Road Preschool,0.0,0.0,0.0,1.8,1.8,0.0
02710305,13,2015,Shrewsbury - Sherwood Middle School,0.0,0.0,0.0,4.0,4.0,0.0
02710505,13,2015,Shrewsbury - Shrewsbury Sr High,0.0,0.0,1.0,6.6,7.6,0.0
02720005,13,2015,Shutesbury - Shutesbury Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02730005,13,2015,Somerset - Chace Street,0.0,0.0,0.0,2.0,2.0,0.0
02730008,13,2015,Somerset - North Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02730015,13,2015,Somerset - South,0.0,0.0,0.0,1.0,1.0,0.0
02730305,13,2015,Somerset - Somerset Middle School,0.0,0.0,0.0,1.0,1.0,0.0
02740005,13,2015,Somerville - Capuano Early Childhood Center,0.0,0.0,0.0,1.0,1.0,0.0
02740015,13,2015,Somerville - Benjamin G Brown,0.0,0.0,0.0,1.0,1.0,0.0
02740075,13,2015,Somerville - Arthur D Healey,0.0,0.0,0.0,2.0,2.0,0.0
02740083,13,2015,Somerville - John F Kennedy,0.0,0.0,0.0,2.0,2.0,0.0
02740087,13,2015,Somerville - Albert F. Argenziano School at Lincoln Park,0.0,0.0,0.0,2.0,2.0,0.0
02740111,13,2015,Somerville - E Somerville Community,0.0,0.0,0.0,2.0,2.0,0.0
02740115,13,2015,Somerville - West Somerville Neighborhood,1.0,0.0,0.0,1.0,2.0,0.0
02740120,13,2015,Somerville - Winter Hill Community,0.0,0.0,0.0,2.0,2.0,0.0
02740410,13,2015,Somerville - Next Wave Junior High,0.0,0.0,0.0,0.5,0.5,0.0
02740505,13,2015,Somerville - Somerville High,1.0,0.0,0.0,4.2,5.2,0.0
02740510,13,2015,Somerville - Full Circle High School,0.0,0.0,0.0,0.0,0.0,0.0
02750005,13,2015,Southampton - William E Norris,0.0,0.0,0.0,2.0,2.0,0.0
02760008,13,2015,Southborough - Mary E Finn School,0.0,0.0,0.0,2.0,2.0,0.0
02760020,13,2015,Southborough - Margaret A Neary,0.0,0.0,0.0,1.0,1.0,0.0
02760050,13,2015,Southborough - Albert S. Woodward Memorial School,0.0,0.0,0.0,0.5,0.5,0.0
02760305,13,2015,Southborough - P Brent Trottier,0.0,0.0,0.0,2.0,2.0,0.0
02770005,13,2015,Southbridge - Charlton Street,0.0,0.0,0.0,2.0,2.0,0.0
02770010,13,2015,Southbridge - Eastford Road,0.0,0.0,0.0,1.0,1.0,0.0
02770020,13,2015,Southbridge - West Street,0.0,0.0,0.0,2.0,2.0,0.0
02770415,13,2015,Southbridge - Southbridge Middle/High School,0.0,0.0,0.0,5.8,5.8,0.0
02780015,13,2015,South Hadley - Plains Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02780020,13,2015,South Hadley - Mosier,0.0,0.0,0.0,2.0,2.0,0.0
02780305,13,2015,South Hadley - Michael E. Smith Middle School,0.0,0.0,0.0,2.0,2.0,0.0
02780505,13,2015,South Hadley - South Hadley High,0.0,0.0,0.0,2.6,2.6,0.0
02810005,13,2015,Springfield - Springfield Public Day Elementary School,0.0,0.0,0.0,1.0,1.0,0.0
02810010,13,2015,Springfield - Edward P. Boland School,1.0,0.0,0.0,2.0,3.0,0.0
02810015,13,2015,Springfield - Thomas M Balliet,0.0,0.0,0.0,1.8,1.8,0.0
02810020,13,2015,Springfield - Samuel Bowles,0.0,0.0,0.0,1.0,1.0,0.0
02810023,13,2015,Springfield - Milton Bradley School,0.0,0.0,0.0,2.0,2.0,0.0
02810025,13,2015,Springfield - Brightwood,0.0,0.0,0.0,1.0,1.0,0.0
02810030,13,2015,Springfield - Elias Brookings,1.0,0.0,0.0,0.0,1.0,0.0
02810035,13,2015,Springfield - Daniel B Brunton,0.0,0.0,0.0,2.0,2.0,0.0
02810045,13,2015,Springfield - William N. DeBerry,0.0,0.0,0.0,1.0,1.0,0.0
02810050,13,2015,Springfield - Hiram L Dorman,1.0,0.0,0.0,0.0,1.0,0.0
02810055,13,2015,Springfield - Rebecca M Johnson,3.0,0.0,0.0,0.0,3.0,0.0
02810060,13,2015,Springfield - Margaret C Ells,0.0,0.0,1.0,0.0,1.0,0.0
02810065,13,2015,Springfield - Glenwood,0.0,0.0,0.0,1.0,1.0,0.0
02810068,13,2015,Springfield - Glickman Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02810075,13,2015,Springfield - Frank H Freedman,1.0,0.0,0.0,0.0,1.0,0.0
02810080,13,2015,Springfield - Frederick Harris,0.0,0.0,0.0,2.0,2.0,0.0
02810085,13,2015,Springfield - Homer Street,0.0,0.0,0.0,1.0,1.0,0.0
02810095,13,2015,Springfield - Alfred G. Zanetti Montessori Magnet School,0.0,0.0,0.0,2.0,2.0,0.0
02810100,13,2015,Springfield - Indian Orchard Elementary,0.0,0.0,0.0,2.0,2.0,0.0
02810110,13,2015,Springfield - Kensington International School,0.0,0.0,0.0,1.0,1.0,0.0
02810115,13,2015,Springfield - Liberty,1.0,0.0,0.0,0.0,1.0,0.0
02810120,13,2015,Springfield - Lincoln,0.0,0.0,0.0,0.0,1.0,1.0
02810125,13,2015,Springfield - Mary A. Dryden Veterans Memorial School,0.0,0.0,0.0,1.0,1.0,0.0
02810140,13,2015,Springfield - Mary M Lynch,1.0,0.0,0.0,0.0,1.0,0.0
02810145,13,2015,Springfield - Mary O Pottenger,2.0,0.0,0.0,0.0,2.0,0.0
02810155,13,2015,Springfield - Mary M Walsh,0.0,0.0,0.0,1.0,1.0,0.0
02810160,13,2015,Springfield - Sumner Avenue,0.0,0.0,0.0,1.0,1.0,0.0
02810165,13,2015,Springfield - Arthur T Talmadge,0.0,0.0,0.0,1.0,1.0,0.0
02810175,13,2015,Springfield - Alice B Beal Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02810180,13,2015,Springfield - Warner,1.0,0.0,0.0,0.0,1.0,0.0
02810185,13,2015,Springfield - Washington,0.0,0.0,0.0,2.0,2.0,0.0
02810190,13,2015,Springfield - White Street,0.0,0.0,0.0,1.0,1.0,0.0
02810195,13,2015,Springfield - German Gerena Community School,0.0,0.0,1.0,2.0,3.0,0.0
02810205,13,2015,Springfield - The Springfield Renaissance School an Expeditionary Learning School,0.0,0.0,1.0,2.0,4.0,1.0
02810320,13,2015,Springfield - John J Duggan Middle,1.0,0.0,0.0,5.0,6.0,0.0
02810325,13,2015,Springfield - Forest Park Middle,0.0,0.0,1.0,3.0,4.0,0.0
02810328,13,2015,Springfield - John F Kennedy Middle,1.0,0.0,2.0,3.0,6.0,0.0
02810330,13,2015,Springfield - M Marcus Kiley Middle,0.0,0.0,1.0,5.0,6.0,0.0
02810340,13,2015,Springfield - Van Sickle Middle School,0.0,0.0,1.0,4.0,5.0,0.0
02810345,13,2015,Springfield - Springfield Public Day Middle School,0.0,0.0,0.0,1.0,1.0,0.0
02810350,13,2015,Springfield - STEM Middle Academy,0.0,0.0,0.0,1.0,1.0,0.0
02810355,13,2015,Springfield - South End Middle School,0.0,0.0,1.0,1.0,2.0,0.0
02810360,13,2015,Springfield - Balliet Middle School,0.0,0.0,0.0,0.0,1.0,1.0
02810365,13,2015,Springfield - Chestnut Accelerated Middle School (North),1.0,0.0,0.0,1.0,2.0,0.0
02810366,13,2015,Springfield - Chestnut Accelerated Middle School (South),0.0,0.0,0.0,2.0,2.0,0.0
02810367,13,2015,Springfield - Chestnut Accelerated Middle School (Talented and Gifted),1.0,0.0,0.0,1.0,2.0,0.0
02810475,13,2015,Springfield - Conservatory of the Arts,0.0,0.0,0.0,2.0,2.0,0.0
02810500,13,2015,Springfield - Springfield Central High,2.0,0.0,0.0,3.0,6.0,1.0
02810510,13,2015,Springfield - High School Of Commerce,2.0,0.0,1.0,7.0,10.0,0.0
02810530,13,2015,Springfield - Springfield High School of Science and Technology,1.0,0.0,0.0,9.0,10.0,0.0
02810550,13,2015,Springfield - Springfield Public Day High School,1.0,0.0,0.0,1.0,2.0,0.0
02810560,13,2015,Springfield - Liberty Preparatory Academy,0.0,0.0,0.0,1.0,1.0,0.0
02810565,13,2015,Springfield - Early College High School,0.0,0.0,0.0,0.3,0.3,0.0
02810570,13,2015,Springfield - Springfield High School,0.0,0.0,0.0,1.0,1.0,0.0
02810575,13,2015,Springfield - Gateway to College at Holyoke Community College,0.0,0.0,0.0,0.3,0.3,0.0
02810580,13,2015,Springfield - Gateway to College at Springfield Technical Community College,0.0,0.0,0.0,0.3,0.3,0.0
02810620,13,2015,Springfield - Roger L. Putnam Vocational Technical Academy,3.0,0.0,2.0,8.0,13.0,0.0
02840005,13,2015,Stoneham - Colonial Park,0.0,0.0,0.0,1.3,1.3,0.0
02840025,13,2015,Stoneham - Robin Hood,0.0,0.0,0.0,1.3,1.3,0.0
02840030,13,2015,Stoneham - South,0.0,0.0,0.0,1.3,1.3,0.0
02840405,13,2015,Stoneham - Stoneham Central Middle School,0.0,0.0,0.0,2.6,2.6,0.0
02840505,13,2015,Stoneham - Stoneham High,0.0,0.0,0.0,4.0,4.0,0.0
02850010,13,2015,Stoughton - Helen Hansen Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02850012,13,2015,Stoughton - Edwin A Jones Early Childhood Center,0.0,0.0,0.0,1.3,1.3,0.0
02850014,13,2015,Stoughton - Joseph R Dawe Jr Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02850015,13,2015,Stoughton - South Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02850020,13,2015,Stoughton - West Elementary,0.0,0.0,0.0,2.5,2.5,0.0
02850025,13,2015,Stoughton - Joseph H Gibbons,0.0,0.0,0.0,1.0,1.0,0.0
02850405,13,2015,Stoughton - ODonnell Middle School,0.0,0.0,0.0,3.6,3.6,0.0
02850505,13,2015,Stoughton - Stoughton High,0.0,0.0,0.0,6.0,6.0,0.0
02870005,13,2015,Sturbridge - Burgess Elementary,0.0,0.0,0.0,3.2,3.2,0.0
02880010,13,2015,Sudbury - Josiah Haynes,0.0,0.0,0.0,1.0,1.0,0.0
02880015,13,2015,Sudbury - Israel Loring School,0.0,0.0,0.0,2.0,2.0,0.0
02880025,13,2015,Sudbury - General John Nixon Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02880030,13,2015,Sudbury - Peter Noyes,0.0,0.0,0.0,2.0,2.0,0.0
02880305,13,2015,Sudbury - Ephraim Curtis Middle,1.0,0.0,0.0,3.0,4.0,0.0
02890005,13,2015,Sunderland - Sunderland Elementary,0.0,0.0,0.0,1.8,1.8,0.0
02900003,13,2015,Sutton - Sutton Early Learning,0.0,0.0,0.0,1.0,1.0,0.0
02900005,13,2015,Sutton - Sutton Elementary,0.0,0.0,0.0,1.0,1.0,0.0
02900305,13,2015,Sutton - Sutton Middle School,0.0,0.0,0.0,1.0,1.0,0.0
02900510,13,2015,Sutton - Sutton High School,0.0,0.0,0.0,2.0,2.0,0.0
02910005,13,2015,Swampscott - Clarke,0.0,0.0,0.0,1.0,1.0,0.0
02910010,13,2015,Swampscott - Hadley,0.0,0.0,0.0,1.0,1.0,0.0
02910020,13,2015,Swampscott - Stanley,0.0,0.0,0.0,1.0,1.0,0.0
02910305,13,2015,Swampscott - Swampscott Middle,0.0,0.0,0.0,3.0,3.0,0.0
